image,text
/8977.png,"گیس سلنڈر پھٹنے سے 18 سالہ نوجوان فیض ہلاک ہوگیا۔ 
"
/8978.png,"نارتھ ناظم آباد، کے ڈی اے چورنگی کے قریب بجلی 
"
/8979.png,"کے کھمبے سے کرنٹ لگنے کے نتیجے میں ایک نوجوان 
"
/898.png,"کا نیٹ ورک ختم کرنے کی یقین دہانیاں پوری کرے 
"
/8980.png,"وسیم ولد رشید ہلاک ہوگیا، جس کی لاش عباسی اسپتال 
"
/8981.png,"پہنچائی گئی۔  
"
/8982.png,"کراچی (پ ر) متحدہ علماء محاذ پاکستان کے بانی سیکریٹری 
"
/8983.png,"جنرل اور سواد اعظم اہلسنت یوتھ فورس پاکستان کے صدر 
"
/8984.png,"مولانا محمد امین انصاری کی رہائش گاہ گلشن اقبال بلاک 
"
/8985.png,"5 میں عید ملن تقریب و عشائیہ میں مختلف مکاتب 
"
/8986.png,"فکر کے جید علمائے کرام نے اندرون سندھ بارشوں سے 
"
/8987.png,"متاثرہ و تباہ حال عوام کی بلاامتیاز، غذائی، مالی اور 
"
/8988.png,"فوری آبادکاری و بحالی کیلئے بھرپور امداد کی اپیل کی 
"
/8989.png,"ہے۔ محاذ کے چیئرمین مفتی اسلم نعیمی نے کہا کہ 
"
/899.png,"تو ہم آگے بڑھ کر امن مذاکرات کریں گے لیکن 
"
/8990.png,"مقاصد پاکستان سے انحراف کرنے والی حکومت زیادہ عرصہ نہیں 
"
/8991.png,"چل سکے گی۔ مرکزی صدر علامہ مرزا یوسف حسین نے 
"
/8992.png,"کہا کہ اسلام و پاکستان کے خلاف امریکی، اسرائیلی اور 
"
/8993.png,"بھارتی سازشوں کا مقابلہ علماء مشائخ کو متحد ہوکر ہی 
"
/8994.png,"کرنا پڑے گا۔  
"
/8995.png,"واشنگٹن (جنگ نیوز) اسلام آباد میں متعین امریکی سفیر این 
"
/8996.png,"ڈبلیو پیٹرسن نے نومبر 2009ء کو واشنگٹن بھجوائے گئے خفیہ 
"
/8997.png,"مراسلے میں لکھا ہے کہ پاکستان کو ایک بہت زیادہ 
"
/8998.png,"بدعنوان ملک تصور کیا جاتا ہے، یہاں سرکاری اور کمرشل 
"
/8999.png,"شعبوں کے ہر سطح پر ہر قسم کا فراڈ عام 
"
/9.png,"میں اقوام میراخیل اور اسکے ساتھ ملحقہ علاقے کے عوام 
"
/90.png,"کومسلمان کیا ان بزرگان دین کے مزاراتِ مقدسہ کوبموں سے 
"
/900.png,"تعلقات میں بہتری کیلئے دہشت گردی کو نظر انداز نہیں 
"
/9000.png,"ہے۔ یہ انکشاف وکی لیکس کی طرف سے جاری کردہ 
"
/9001.png,"تازہ دستاویزات میں کیا گیا۔ این پیٹرسن نے اپنے مراسلے 
"
/9002.png,"میں مزید لکھا کہ فراڈ کے مختلف انداز ہیں۔ ان 
"
/9003.png,"میں بہترین کوالٹی کے امریکی ویزوں کی تیاری، امریکی ویزوں 
"
/9004.png,"کیلئے جعلی تعلیمی اسناد، ملازمت سرٹیفکیٹس یا لیٹرز، اپنے کزنز 
"
/9005.png,"کو اپنی اولاد ظاہر کرنا، جعلی منگنی، شادی اور طلاق، 
"
/9006.png,"جعلی شناخت، جعلی ملازمت ریکارڈ اور دیگر چیزیں شامل ہیں۔ 
"
/9007.png,"امریکی سفیر نے لکھا کہ اصل سرکاری دستاویزات کو فراڈ 
"
/9008.png,"یا دھوکہ دہی سے آسانی سے حاصل کیا جاسکتا ہے۔ 
"
/9009.png,"امریکی سفیر نے اپنے مراسلے میں لکھا کہ عموماً کمپیوٹرائزڈ 
"
/901.png,"کیا جا سکتا۔ منگل کو بھارتی ٹی وی کی رپورٹ 
"
/9010.png,"قومی شناختی کارڈ کے بارے میں خیال کیا جاتا ہے 
"
/9011.png,"کہ اس کی نقل تیار نہیں ہو سکتی لیکن انہوں 
"
/9012.png,"نے یہ چونکا دینے والا انکشاف بھی کیا کہ سری 
"
/9013.png,"لنکن ٹیم پر حملہ کرنے والے ایک دہشت گرد کو 
"
/9014.png,"کمپیوٹرائزڈ شناختی کارڈ کیلئے پرنٹنگ ٹیکنالوجی ایک سوئس کمپنی نے 
"
/9015.png,"فراہم کی اور یہ سوئس کمپنی نادرا کو پرنٹنگ ٹیکنالوجی 
"
/9016.png,"فراہم کرنے والی کمپنی کی حریف تھی۔ امریکی سفیر این 
"
/9017.png,"پیٹرسن نے مراسلے میں مزید لکھا کہ پاکستانی امریکی وزٹ 
"
/9018.png,"ویزا یا امیگریشن ویزا کیلئے جعلی اسناد‘ جعلی میڈیکل سرٹیفکیٹس‘ 
"
/9019.png,"جعلی ایڈاپشن سرٹیفکیٹس پیش کرتے ہیں۔ انہوں نے بتایا کہ 
"
/902.png,"کے مطابق وزارت داخلہ کی جانب سے وزارت خارجہ سے 
"
/9020.png,"بہت سے پاکستانی اپنی بیویوں کو طلاق دے دیتے ہیں 
"
/9021.png,"یا مردہ ظاہر کردیتے ہیں تاکہ امریکا میں شادی کرکے 
"
/9022.png,"شہریت حاصل کرسکیں لیکن ان کی بیویوں کو یہ معلوم 
"
/9023.png,"بھی نہیں ہوپاتا کہ ان کو طلاق دیدی گئی ہے 
"
/9024.png,"یا ان کو مردہ ظاہر کردیا گیا۔ مراسلے میں لکھا 
"
/9025.png,"گیا کہ انسانی سمگلنگ کیلئے مغربی یورپ کے روایتی راستے 
"
/9026.png,"بند ہونے کی بنا پر پاکستانی مشرقی یورپ‘ سنٹرل ایشیا‘ 
"
/9027.png,"تھائی لینڈ اور عرب امارات کے امیگریشن کنٹرول کے نرم 
"
/9028.png,"قوانین کا فائدہ اٹھاتے ہیں۔ انہوں نے لکھا کہ افغان‘ 
"
/9029.png,"چینی‘ بنگلہ دیشی اور دیگر ملکوں کے لوگ امیگریشن سمگلنگ 
"
/903.png,"کہا گیا ہے کہ وہ پاکستان کو آگاہ کر دے 
"
/9030.png,"اور جعلی دستاویزات کی تیاری میں پاکستانی ماہرین پر اعتماد 
"
/9031.png,"کرتے ہیں۔ مراسلے میں بتایا گیا کہ ائیر پورٹ پر 
"
/9032.png,"ایف آئی اے حکام رشوت لیکر پاسپورٹ پر آسانی سے 
"
/9033.png,"داخلے اور خروج کی مہریں لگا دیتے ہیں۔  
"
/9034.png,"نیویارک (آن لائن) برطانیہ کے اینڈی مرے یو ایس اوپن 
"
/9035.png,"ٹینس ٹورنامنٹ کے چوتھے راؤنڈ میں پہنچ گئے ۔ نیویارک 
"
/9036.png,"میں جاری ایونٹ کے تیسرے راؤنڈ میں فورتھ سیڈ اینڈی 
"
/9037.png,"مرے نے سپین کے فیلیسیا نو لوپز کو چھ ایک 
"
/9038.png,"، چھ چار اور چھ دو سے شکست دے کر 
"
/9039.png,"پری کواٹر فائنل میں جگہ بنائی امریکہ کے اینڈی راڈک 
"
/904.png,"کہ فی الوقت سانحہ سمجھوتہ ایکسپریس کی تحقیقات کی تفصیلات 
"
/9040.png,"، سپین کے رافیل نڈال اور امریکہ کے ڈونلڈینگ بھی 
"
/9041.png,"چوتھے مرحلے میں جگہ بنا چکے ہیں۔ دوسری جانب خواتین 
"
/9042.png,"ایونٹ میں روس کی ویرازوناریو اور آسٹریلیا کی سمانتھا اسٹوزر 
"
/9043.png,"کواٹر فائنل میں پہنچ گئیں جبکہ عالمی نمبر دو ٹینس 
"
/9044.png,"اسٹار رافیل نڈال کی طبیعت پریس کانفرنس کے دوران اچانک 
"
/9045.png,"بگڑ گئی۔ دفاعی چیمپئن رافیل نڈال تیسرے راوٴنڈ میں فتح 
"
/9046.png,"کے بعد صحافیوں سے خطاب کررہے تھے کہ اچانک ان 
"
/9047.png,"کی طبیعت خراب ہوگئی۔ ان کے دائیں پاوٴں میں کھنچاوٴ 
"
/9048.png,"شروع ہوگیا اور دیکھتے ہی دیکھتے پاوٴں پکڑ کر زمین 
"
/9049.png,"پر گر گئے۔ موقع پر موجود میڈیکل سٹاف نے صحافیوں 
"
/905.png,"کا تبادلہ نہیں کیا جا سکتا ہے کیونکہ یہ تحقیقات 
"
/9050.png,"کو باہر نکال کر نڈال کا ٹریٹمنٹ شروع کیا۔ 15منٹ 
"
/9051.png,"بعد رافیل نڈال باہر آئے اور انہوں نے کہا کہ 
"
/9052.png,"یہ معمول کی بات تھی، وہ شیڈول کے مطابق بقیہ 
"
/9053.png,"میچز میں حصہ لیں گے۔  
"
/9054.png,"کراچی(اسٹاف رپورٹر) زمبابوے کے خلاف بولاوایو ٹیسٹ میں شاندار پرفارمنس 
"
/9055.png,"کے بعد پاکستانی کپتان مصباح الحق اور آل راؤنڈر محمد 
"
/9056.png,"حفیظ آئی سی سی ٹیسٹ رینکنگ میں کیریئر کی بہترین 
"
/9057.png,"رینکنگ حاصل کرنے میں کامیاب ہوگئے۔ یونس خان اور مصباح 
"
/9058.png,"الحق صف اول کے 20 بیٹسمینوں میں شامل ہوگئے ہیں۔ 
"
/9059.png,"محمد حفیظ 42درجہ ترقی حاصل کرکے 65ویں سے 23ویں نمبر 
"
/906.png,"ابھی ابتدائی مراحل میں ہیں اور اس موقع پر پاکستان 
"
/9060.png,"پر آگئے ہیں۔ بیٹنگ میں جنوبی افریقا کے جیک کیلس 
"
/9061.png,"اور بولنگ میں بھی جنوبی افریقا ہی کے ڈیل اسٹین 
"
/9062.png,"کا قبضہ ہے۔ یونس خان 15ہویں، مصباح الحق 17ہویں، اظہر 
"
/9063.png,"علی، 34ویں، عمر اکمل 35ویں نمبر پر موجود ہیں۔ آف 
"
/9064.png,"اسپنر سعید اجمل 23ویں پوزیشن پر موجود ہیں۔ اعزاز چیمہ 
"
/9065.png,"ڈیبیو پر 8وکٹیں حاصل کرکے 50ویں پوزیشن پر پہنچ گئے 
"
/9066.png,"ہیں۔ الیسٹر کک دوسرے، ای ین بیل تیسرے، سچن ٹنڈولکر 
"
/9067.png,"چوتھے، سنگاکارا 5ویں، جوناتھن ٹروٹ چھٹے، چندرپال ساتویں، کیون پیٹرسن 
"
/9068.png,"آٹھویں، ڈریوڈ نویں اور ڈی ویلیئرز 10ویں نمبر پر ہیں۔ 
"
/9069.png,"بولنگ میں ڈیل اسٹین کے بعد جیمز اینڈرسن دوسرے، گریم 
"
/907.png,"کے ساتھ ان کا تبادلہ کرنا نامناسب اور قبل از 
"
/9070.png,"سوان تیسرے، مورنے مورکل چوتھے، اسٹیورٹ براڈ پانچویں، ظہیر خان 
"
/9071.png,"چھٹے، مچل جانسن ساتویں، شکیب الحسن آٹھویں، ویٹوری نویں اور 
"
/9072.png,"کرس ٹریملٹ 10ویں نمبر پر ہیں۔ ادھر ویسٹ انڈیز کی 
"
/9073.png,"ویمنز کرکٹ ٹیم کی آف اسپنر انیسہ محمد پاکستان کے 
"
/9074.png,"خلاف ون ڈے سیریز میں 14وکٹیں لینے کے بعد آئی 
"
/9075.png,"سی سی ون ڈے بولنگ رینکنگ میں 5ویں نمبر پر 
"
/9076.png,"آگئی ہیں۔ بیٹنگ میں پاکستان کی جویریہ خان 28ویں اور 
"
/9077.png,"بسمہ معروف 44ویں نمبر پر آگئی ہیں۔  
"
/9078.png,"ناروے میں جیو ٹی وی کی فلم ”بول“ نے پاکستان 
"
/9079.png,"کا بول بالا کر دیا۔ اس فلم میں کمال کی 
"
/908.png,"وقت ہو گا، پاکستان کی جانب سے تحقیقات سے آگاہ 
"
/9080.png,"ڈئریکشن، کہانی اور کردار ہیں۔ فلم میں کسی بھی طرح 
"
/9081.png,"کا نہ جھول ہے نہ بوریت کا گمان۔ شروع سے 
"
/9082.png,"آخر تک کہانی لوگوں کو گرفتار رکھتی ہے۔ اس فلم 
"
/9083.png,"کی کامیابی کا اندازہ اس سے لگایا جا سکتا ہے 
"
/9084.png,"کہ اس کے ساتھ سلمان خان کی فلم باڈی گارڈ 
"
/9085.png,"کا بھی پریمیئر ہوا، سلمان کی فلم اور پریمیئر اور 
"
/9086.png,"یہ خبر و اطلاع اس حوالے سے پہلے دی جا 
"
/9087.png,"چکی تھی کہ یہ ہٹ فلم ہے اس کے باوجود 
"
/9088.png,"جیسے بول کا پریمیئر ہوا۔ لوگ باڈی گارڈ کو چھوڑ 
"
/9089.png,"ر کر بول دیکھنے جانے لگے اور بول فلم کے 
"
/909.png,"کرنے کا مطالبہ قبل از وقت ہے، مرکزی ملزم کا 
"
/9090.png,"بارے میں کسی کی بھی دو آرا نہ ہوئی، اک 
"
/9091.png,"ہی بات دبنگ ہو گئی کہ اتنی اچھی فلم کو 
"
/9092.png,"آسکر ایوارڈ کیلئے منتخب ہونا چاہئے۔ کسی بھی پاکستانی فلم 
"
/9093.png,"کو اس طرح کی پذیرائی نہیں نصیب ہوئی۔ بول نے 
"
/9094.png,"لوگوں کے دل جیت لئے ہیں۔ شعیب منصور کی ڈائریکشن 
"
/9095.png,"کی جتنی بھی تعریف کی جائے کم ہے وہ سچ 
"
/9096.png,"جو سب جانتے ہیں وہ سچ جو ہر ایک پر 
"
/9097.png,"گزرتا ہے وہ سچ جو سب سہتے ہیں مگر وہی 
"
/9098.png,"سچ کوئی بولتا نہیں ہے۔ یہ سچ، یہ حقیقت ہمارے 
"
/9099.png,"معاشرے میں عورت ذات کیسے سہتی ہے، بیٹی ہونا جسے 
"
/91.png,"اڑانا اور ان کے مزارات کی توہین کرنا کیا رسول 
"
/910.png,"اعتراف جرم کا بیان پاکستان کو نہیں دے سکتے۔ دوسری 
"
/9100.png,"ہمارے مذہب میں رحمت مانا گیا ہے اسی رحمت کو 
"
/9101.png,"ہمارے معاشرے میں ایک جرم بنا دیا گیا ہے۔ اس 
"
/9102.png,"پر سبھی جھوٹ بولیں گے کہ بیٹیاں تو بیٹوں سے 
"
/9103.png,"بڑھ کر ہوتی ہیں۔ ہمارے معاشرے میں بیٹیوں کی لائن 
"
/9104.png,"لگا دی جاتی ہے اور یہ جاننے کے باوجود کہ 
"
/9105.png,"بیٹی یا بیٹا اس جنس کا تعین مرد کی وجہ 
"
/9106.png,"سے ہوتا ہے۔ مرد جان کر بھی عورت و بیوی 
"
/9107.png,"کو قصور وار سمجھتا ہے اور وارث پیدا کرنے والی 
"
/9108.png,"عورت سے جانوروں جیسا سلوک کیا جاتا ہے اور مرد 
"
/9109.png,"جو 65-60 برس کی عمر تک 6-8 بیٹیاں پیدا کرنے 
"
/911.png,"جانب ایس ایم کرشنا نے صحافیوں سے گفتگو میں کہا 
"
/9110.png,"کے بعد اگر ایک وارث حاصل کر لیں تو کیا 
"
/9111.png,"یہ وارث ان کی بیٹیوں کا وارث بن سکے گا 
"
/9112.png,"جو کہ عمر میں بھی سب سے چھوٹا ہے اور 
"
/9113.png,"جو خود جوان شاید باپ کے بغیر ہو کیونکہ باپ 
"
/9114.png,"وارث کے جوان ہونے تک کیا زندہ رہے گا اور 
"
/9115.png,"اس پر ہم بیٹیوں کو زبانی کلامی اچھا سمجھنے کا 
"
/9116.png,"ڈھونگ رچاتے ہیں۔ کتنے ہی سچ ہیں جو شعیب منصور 
"
/9117.png,"نے بول میں کہنے کی جرات کی ہے۔ انہوں نے 
"
/9118.png,"سچ اتنی خوبصورتی اور جرات سے بولا ہے کہ ہر 
"
/9119.png,"کسی نے اس سچ میں اپنی غلطی و کمی کو 
"
/912.png,"کہ پاکستان اپنی سر زمین پر دہشتگردی کا نیٹ ورک 
"
/9120.png,"تسلیم کیا ہے، مانا ہے۔ سیفو جیسے افراد کو ایک 
"
/9121.png,"باعزت مقام اور حیثیت ملنی چاہئے ذرا سی کوشش سے 
"
/9122.png,"ان کو پیار محبت و عزت مل سکتی ہے کیونکہ 
"
/9123.png,"ہر شخص خواجہ سرا سے ہمدردی رکھتا ہے کیونکہ وہ 
"
/9124.png,"کیسے ہیں اس میں سب جانتے ہیں کہ ان کا 
"
/9125.png,"کوئی قصور نہیں ہے یہ ایک ایسا سچ ہے حقیقت 
"
/9126.png,"ہے جو خدا کی طرف سے سب مانتے ہیں اور 
"
/9127.png,"کہا جاتا ہے اور کہاوتیں بھی مشہور ہیں کہ ان 
"
/9128.png,"سے بددعا نہیں لینی چاہئے۔ ایک اور سبق جو اس 
"
/9129.png,"فلم میں موجود ہے اور جس کو سب جانتے اور 
"
/913.png,"ختم کرنے کی یقین دہانیاں پوری کرے تو ہم آگے 
"
/9130.png,"مانتے ہیں وہ ہے کوشش اور تعلیم۔ کوشش و تعلیم 
"
/9131.png,"ہر دور میں کامیابی حاصل کرنے اور ترقی کرنے کیلئے 
"
/9132.png,"آزمودہ نسخے اور گرانٹی سمجھے گئے اور بول فلم میں 
"
/9133.png,"کوشش و تعلیم کی اہمیت کو بڑی خوبصورتی سے پیش 
"
/9134.png,"کیا گیا ہے کہ حالات بدلے جا سکتے ہیں، قسمت 
"
/9135.png,"بدل جاتی ہے، غربت امارات میں تبدیل ہو جاتی ہے 
"
/9136.png,"غرضیکہ بول فلم نے ناروے میں نہ صرف پاکستانیوں بلکہ 
"
/9137.png,"ہندوستانیوں کو بھی بتا دیا ہے پاکستان میں صلاحیتوں کی 
"
/9138.png,"کمی نہیں۔  
"
/9139.png,"کراچی(ٹی وی رپورٹ)متحدہ قومی موومنٹ کے رہنما مصطفی کمال نے 
"
/914.png,"بڑھ کر امن مذاکرات کریں گے لیکن تعلقات میں بہتری 
"
/9140.png,"جوائنٹ انویسٹی گیشن میں اعترافی بیانات کے حوالے سے کہا 
"
/9141.png,"ہے کہ اگرکسی شخص کو پولیس کے حوالے کر دیاجائے 
"
/9142.png,"تو وہ ٹوئن ٹاور گرانے کا اعتراف بھی کرلیگا، مصطفی 
"
/9143.png,"کمال جیو کے پروگرام ” آج کامران خان کے ساتھ 
"
/9144.png,"‘ ‘ میں میزبان کامران خان کے ساتھ گفتگو کررہے 
"
/9145.png,"تھے۔ اس موقع پر میزبان نے اپنے تبصرے میں کہا 
"
/9146.png,"کہ متحدہ کی جانب سے سید مصطفی کمال نے ذوالفقار 
"
/9147.png,"مرزا کے الزامات کا بھرپور جواب دیدیا ہے۔کا مران خان 
"
/9148.png,"کا کہنا تھا کہ کراچی کے سابق ناظم اعلیٰ کو 
"
/9149.png,"جنہیں پاکستان کے اندر اور پاکستان کے باہر بھی شہرت 
"
/915.png,"کیلئے دہشتگردی کو نظر انداز نہیں کیا جا سکتا۔ پاکستان 
"
/9150.png,"بھی حاصل ہوئی اورانکی شناخت بھی ہے سید مصطفٰی کمال 
"
/9151.png,"نے متحدہ قومی موومینٹ کی جانب سے جواب دیئے اور 
"
/9152.png,"تقریباًہر اس الزام کا جواب متحدہ قومی موومینٹ کی جانب 
"
/9153.png,"سے سامنے آیا جو کہ ذوالفقار مرزا کی جانب سے 
"
/9154.png,"لگایا گیا ،بارہا یہ سوال پوچھا گیا کہ آخر کیوں 
"
/9155.png,"وفاقی حکومت اور صوبائی حکومت اس بات کا جواب نہیں 
"
/9156.png,"دیتی کہ ان18لوگوں جن کو رہا کروایا گیا تھا اس 
"
/9157.png,"شب جب یہ قتل و عام ہو رہا تھا اور 
"
/9158.png,"جس کے بارے میں حکومت نے کہا تھا کہ ایک 
"
/9159.png,"سیکریٹ آپریشن کے ذریعے رہا کرایا گیا تھا تو وہ 
"
/916.png,"دہشتگردی اور اس کا نیٹ ورک تباہ کرنے کے بارے 
"
/9160.png,"کون لوگ تھے جن سے ان شخصیات کو ان اغوا 
"
/9161.png,"ہونے والوں کو رہا کرایا گیا تھا اجمل پہاڑی کے 
"
/9162.png,"اعترافی بیان کے حوالے سے متحدہ قومی موومینٹ کا کہنا 
"
/9163.png,"یہ ہے کہ اس قسم کے بیانات اعترافی بیانات دوسروں 
"
/9164.png,"کے بارے میں بھی موجود ہیں اور ان کا واضح 
"
/9165.png,"اشارہ پاکستان پیپلز پارٹی کے رہنماؤں کے حوالے سے تھا 
"
/9166.png,"جن کے خلاف مختلف کیسز اس دور میں بنتے رہے 
"
/9167.png,"جب وہ حزب اختلاف میں تھے۔دریں اثناء جیو نیوز کے 
"
/9168.png,"پروگرام”آج کامران خان کے ساتھ“ میں گفتگو کرتے ہوئے ڈاکٹر 
"
/9169.png,"ذوالفقار مرزا کا کہنا تھا کہ ان کو یہ بھی 
"
/917.png,"میں ہماری تشویش دور کرے۔  
"
/9170.png,"نہیں معلوم کہ میں اس وقت میں بدین میں موجود 
"
/9171.png,"ہوں اور میری بیوی بھی بدین میں موجود ہیں، ہمیں 
"
/9172.png,"بدین والوں کا احساس ہے کہ انہوں نے ہمیں عزتیں 
"
/9173.png,"دلائیں، انہوں نے ہمیں ووٹ دے کر پوزیشنز دلائیں ہم 
"
/9174.png,"ان کی خدمت کرنے کے لئے ان کے ساتھ کل 
"
/9175.png,"رات سے ان کے ساتھ پانی میں ہم چل رہے 
"
/9176.png,"ہیں اور ان کی کوشش کر رہے ہیں کہ ان 
"
/9177.png,"کی امداد ہو۔پروگرام میں گفتگو کرتے ہوئے ذوالفقار مرزا نے 
"
/9178.png,"کامران خان سے کہا کہ آپ ایمانداری سے اپنی رائے 
"
/9179.png,"دیں، اس پر کامران خان نے اپنی رائے دیتے ہوئے 
"
/918.png,"کراچی (اسٹاف رپورٹر) بیرون ملک مقیم پاکستانی ورکرز کی جانب 
"
/9180.png,"کہا کہ خود آپ پر کتنے الزامات لگ چکے ہیں 
"
/9181.png,"جب آپ روپوشی میں تھے، آپ پر قتل کا مقدمہ 
"
/9182.png,"بھی قائم ہوا، آپ پر منشیات کا مقدمہ بھی قائم 
"
/9183.png,"ہوا۔اسی طرح محترمہ بے نظیر بھٹو پر کون سا ایسا 
"
/9184.png,"الزام ہے جس پر مقدمہ قائم نہیں ہوا اس کی 
"
/9185.png,"تحقیقاتی رپورٹس بنیں، اس کی جے آئی ٹی بھی بنی۔ 
"
/9186.png,"اسی طرح آصف زرداری پر کون سا مقدمہ نہیں قائم 
"
/9187.png,"ہوا آپ کے علم میں ہے کہ اُن پر چار 
"
/9188.png,"قتل کے مقدمہ قائم ہوئے اس کی مختلف تحقیقاتی رپورٹیں 
"
/9189.png,"اس کی پوری دنیا میں تشہیر کی گئی پھر آپ 
"
/919.png,"سے وطن بھیجی جانے والی ترسیلات زر میں اضافے کا 
"
/9190.png,"کے علم میں ہے کہ اسی ذریعے سے وہ بین 
"
/9191.png,"الاقوامی طور پر بھی سوئس کورٹس کو موو کیا گیا 
"
/9192.png,"اور پاکستان پیپلز پارٹی کی پوری قیادت کو آپ سمیت 
"
/9193.png,"اور محترمہ بے نظیر بھٹو شہید سمیت آصف زرداری سمیت 
"
/9194.png,"ان پر قتل کے مقدمے قائم کردیئے گئے۔ کس کس 
"
/9195.png,"قسم کے چارجز نہیں لگائے گئے۔ہم کیا کریں پاکستان کے 
"
/9196.png,"اندر جب کوئی جماعت عتاب میں آتی ہے اس میں 
"
/9197.png,"اسی قسم کے الزامات لگتے ہیں اورکبھی بھی اس کی 
"
/9198.png,"تسلی بخش تحقیق اور تفتیش نہیں ہوپاتی تو ان الزامات 
"
/9199.png,"کو اگر آپ مجھ سے پوچھنا چاہیں تو جیسے کہ 
"
/92.png,"اکرم ﷺ سے محبت کامظاہرہ ہے؟ کیا ایسے جلیل القدر 
"
/920.png,"رجحان برقرار ہے۔ رواں مالی سال (2010-11ء) کے ابتدائی 6 
"
/9200.png,"وہ کہہ رہے ہیں کہ اس طرح کا خط تو 
"
/9201.png,"محترمہ بے نظیر بھٹو سے بھی منسوب کر دیئے گئے 
"
/9202.png,"تھے، ایک نہیں دو نہیں تین خط ان سے منسوب 
"
/9203.png,"کر دیئے گئے تھے۔کامران خان کا کہنا تھا کہ ڈاکٹر 
"
/9204.png,"صاحب آج آپ یہ الزامات لگا رہے ہیں آپ کے 
"
/9205.png,"ان الزامات کے پیچھے آپ کی جماعت جو اقتدار میں 
"
/9206.png,"کھڑی ہے ڈاکٹر صاحب معاف کیجئے گا وہ آپ کے 
"
/9207.png,"ساتھ نہیں آرہی۔ جو الزامات آپ لگا رہے ہیں جو 
"
/9208.png,"دستاویزات دے رہے ہیں آپ کی گورنمنٹ آپ کی سندھ 
"
/9209.png,"گورنمنٹ آپ کی فیڈرل گورنمنٹ اس کو اون کرنے کے 
"
/921.png,"ماہ (جولائی، دسمبر) کے دوران ورکرز ریمی ٹینسز کی مد 
"
/9210.png,"لئے تیار نہیں ہے۔یہ صرف میں آپ سے اس لئے 
"
/9211.png,"شیئر کر رہا ہوں کہ آپ نے مجھ سے پوچھا 
"
/9212.png,"کہ میں اپنے تجربے سے بتاؤں۔کامران خان کا کہنا تھا 
"
/9213.png,"کہ آپ نے جو دستاویزات دی ہیں اس میں آئی 
"
/9214.png,"ایس آئی کے سائن ہیں اس میں ایم آئی کے 
"
/9215.png,"سائن ہیں اس میں آئی بی کے سائن ہیں لیکن 
"
/9216.png,"آج تک نہ آئی ایس آئی نے نہ آئی ایس 
"
/9217.png,"پی آر نے نہ سندھ پولیس نے جس کے اب 
"
/9218.png,"سے دو ماہ پہلے تک آپ سربراہ تھے نہ سندھ 
"
/9219.png,"حکومت نے نہ فیڈرل گورنمنٹ نے نہ صدر پاکستان نے 
"
/922.png,"میں 5291.41 ملین ڈالر کا زرمبادلہ وطن آیا جو گزشتہ 
"
/9220.png,"نہ وزیر اعظم نے ان کو ایک منٹ کے لئے 
"
/9221.png,"بھی قبول نہیں کیا ہے بلکہ وہ اس کو عملاً 
"
/9222.png,"ٹوٹلی ڈینائی کر رہے ہیں۔پروگرام میں ٹونی بلیئر کو لکھے 
"
/9223.png,"جانے والے خط کے متعلق گفتگو کرتے ہوئے ڈاکٹر ذوالفقار 
"
/9224.png,"مرزا کا کہنا تھا کہ برٹش گورنمنٹ اس کو کنفرم 
"
/9225.png,"کرے گی کہ یہ صحیح ہے یا نہیں ہے اور 
"
/9226.png,"آئی ایس آئی اس کوانویسٹی گیٹ کرے گی اور پروو 
"
/9227.png,"کرے گی میں نے ان کو راستہ دکھایا ہے میں 
"
/9228.png,"نے پاکستان قوم کو آئینہ دکھایا ہے اب وہ انویسٹی 
"
/9229.png,"گیٹ کریں میں انویسٹی گیٹر نہیں ہوں۔پروگرام میں خط کے 
"
/923.png,"مالی سال کے اسی عرصے کی ترسیلات زر (4530.18 ملین 
"
/9230.png,"حوالے سے گفتگو کرتے ہوئے ذوالفقار مرزا کا کہنا تھا 
"
/9231.png,"کہ مصطفٰی کمال کا یہ کہنا کہ یہ ایڈریس جھوٹا 
"
/9232.png,"ہے تو ان کے ایڈریسز تو سیورل ہیں کون سا 
"
/9233.png,"ایڈریس کہاں استعمال کرتے ہیں یہ ہمیں نہیں معلوم۔ذوالفقار مرزا 
"
/9234.png,"کا کہنا تھا کہ کوئی سوچ سکتا ہے پاکستان کے 
"
/9235.png,"جھنڈے کو جلانا اور وہ بھی حضرت قائد اعظم محمد 
"
/9236.png,"علی جناح کے مزار پر۔میں وزیر اعظم، صدر، آرمی چیف، 
"
/9237.png,"آئی ایس آئی چیف،چیف جسٹس اور پاکستانیوں سے یہ سوال 
"
/9238.png,"کرتا ہوں کیا یہ حقیقت ہے کہ الطاف حسین نے 
"
/9239.png,"پاکستان کا جھنڈا قائد اعظم کے مزار پر جلایا تھا 
"
/924.png,"ڈالر) کے مقابلے میں 761.23 ملین ڈالر یا 16.80 فیصد 
"
/9240.png,"یا نہیں جلایا تھا۔کامران خان کے ایک سوال کہ ”آپ 
"
/9241.png,"نے یہ سوال پوچھا تھاجب آپ کو ان کے ساتھ 
"
/9242.png,"کیبنٹ میں بٹھایا گیا تھا اور آپ کو ہوم منسٹری 
"
/9243.png,"دی گئی تھی آپ نے، صدر، وزیر اعظم،اپنے چیف منسٹر 
"
/9244.png,"سے کہا تھا کہ مجھے ان لوگوں کے ساتھ آپ 
"
/9245.png,"کیبنٹ میں بٹھا رہے ہیں جن لوگوں نے قائد اعظم 
"
